municipio_codigo;municipio_nombre;sexo;rango_edad_de_la_madre;numero_nacimientos
125; Robledo de Chavela;Hombre;De 20 a 24 años;3
125; Robledo de Chavela;Hombre;De 25 a 29 años;1
125; Robledo de Chavela;Hombre;De 30 a 34 años;3
125; Robledo de Chavela;Hombre;De 35 a 39 años;3
125; Robledo de Chavela;Hombre;De 40 a 44 años;3
125; Robledo de Chavela;Hombre;De 45 a 49 años;0
125; Robledo de Chavela;Hombre;De 50 años y más;0
125; Robledo de Chavela;Mujer;Menores de 15 años;0
125; Robledo de Chavela;Mujer;De 15 a 19 años;0
125; Robledo de Chavela;Mujer;De 20 a 24 años;0
125; Robledo de Chavela;Mujer;De 25 a 29 años;3
125; Robledo de Chavela;Mujer;De 30 a 34 años;1
125; Robledo de Chavela;Mujer;De 35 a 39 años;6
125; Robledo de Chavela;Mujer;De 40 a 44 años;1
125; Robledo de Chavela;Mujer;De 45 a 49 años;0
125; Robledo de Chavela;Mujer;De 50 años y más;0
126; Robregordo;Hombre;Menores de 15 años;0
126; Robregordo;Hombre;De 15 a 19 años;0
126; Robregordo;Hombre;De 20 a 24 años;0
126; Robregordo;Hombre;De 25 a 29 años;0
126; Robregordo;Hombre;De 30 a 34 años;0
126; Robregordo;Hombre;De 35 a 39 años;0
126; Robregordo;Hombre;De 40 a 44 años;0
126; Robregordo;Hombre;De 45 a 49 años;0
126; Robregordo;Hombre;De 50 años y más;0
126; Robregordo;Mujer;Menores de 15 años;0
126; Robregordo;Mujer;De 15 a 19 años;0
126; Robregordo;Mujer;De 20 a 24 años;0
126; Robregordo;Mujer;De 25 a 29 años;0
126; Robregordo;Mujer;De 30 a 34 años;0
126; Robregordo;Mujer;De 35 a 39 años;0
126; Robregordo;Mujer;De 40 a 44 años;0
126; Robregordo;Mujer;De 45 a 49 años;0
126; Robregordo;Mujer;De 50 años y más;0
127; Rozas de Madrid (Las);Hombre;Menores de 15 años;0
127; Rozas de Madrid (Las);Hombre;De 15 a 19 años;1
127; Rozas de Madrid (Las);Hombre;De 20 a 24 años;14
127; Rozas de Madrid (Las);Hombre;De 25 a 29 años;45
127; Rozas de Madrid (Las);Hombre;De 30 a 34 años;161
127; Rozas de Madrid (Las);Hombre;De 35 a 39 años;208
127; Rozas de Madrid (Las);Hombre;De 40 a 44 años;52
127; Rozas de Madrid (Las);Hombre;De 45 a 49 años;8
127; Rozas de Madrid (Las);Hombre;De 50 años y más;0
127; Rozas de Madrid (Las);Mujer;Menores de 15 años;0
127; Rozas de Madrid (Las);Mujer;De 15 a 19 años;1
127; Rozas de Madrid (Las);Mujer;De 20 a 24 años;8
127; Rozas de Madrid (Las);Mujer;De 25 a 29 años;40
127; Rozas de Madrid (Las);Mujer;De 30 a 34 años;134
127; Rozas de Madrid (Las);Mujer;De 35 a 39 años;177
127; Rozas de Madrid (Las);Mujer;De 40 a 44 años;56
127; Rozas de Madrid (Las);Mujer;De 45 a 49 años;5
127; Rozas de Madrid (Las);Mujer;De 50 años y más;0
128; Rozas de Puerto Real;Hombre;Menores de 15 años;0
128; Rozas de Puerto Real;Hombre;De 15 a 19 años;0
128; Rozas de Puerto Real;Hombre;De 20 a 24 años;0
128; Rozas de Puerto Real;Hombre;De 25 a 29 años;0
128; Rozas de Puerto Real;Hombre;De 30 a 34 años;0
128; Rozas de Puerto Real;Hombre;De 35 a 39 años;1
128; Rozas de Puerto Real;Hombre;De 40 a 44 años;0
128; Rozas de Puerto Real;Hombre;De 45 a 49 años;0
128; Rozas de Puerto Real;Hombre;De 50 años y más;0
128; Rozas de Puerto Real;Mujer;Menores de 15 años;0
128; Rozas de Puerto Real;Mujer;De 15 a 19 años;0
128; Rozas de Puerto Real;Mujer;De 20 a 24 años;0
128; Rozas de Puerto Real;Mujer;De 25 a 29 años;0
128; Rozas de Puerto Real;Mujer;De 30 a 34 años;1
128; Rozas de Puerto Real;Mujer;De 35 a 39 años;0
128; Rozas de Puerto Real;Mujer;De 40 a 44 años;0
128; Rozas de Puerto Real;Mujer;De 45 a 49 años;0
128; Rozas de Puerto Real;Mujer;De 50 años y más;0
129; San Agustín del Guadalix;Hombre;Menores de 15 años;0
129; San Agustín del Guadalix;Hombre;De 15 a 19 años;0
129; San Agustín del Guadalix;Hombre;De 20 a 24 años;1
129; San Agustín del Guadalix;Hombre;De 25 a 29 años;7
129; San Agustín del Guadalix;Hombre;De 30 a 34 años;20
129; San Agustín del Guadalix;Hombre;De 35 a 39 años;20
129; San Agustín del Guadalix;Hombre;De 40 a 44 años;10
129; San Agustín del Guadalix;Hombre;De 45 a 49 años;1
129; San Agustín del Guadalix;Hombre;De 50 años y más;0
129; San Agustín del Guadalix;Mujer;Menores de 15 años;0
129; San Agustín del Guadalix;Mujer;De 15 a 19 años;0
129; San Agustín del Guadalix;Mujer;De 20 a 24 años;2
129; San Agustín del Guadalix;Mujer;De 25 a 29 años;11
129; San Agustín del Guadalix;Mujer;De 30 a 34 años;17
129; San Agustín del Guadalix;Mujer;De 35 a 39 años;12
129; San Agustín del Guadalix;Mujer;De 40 a 44 años;4
129; San Agustín del Guadalix;Mujer;De 45 a 49 años;1
129; San Agustín del Guadalix;Mujer;De 50 años y más;0
130; San Fernando de Henares;Hombre;Menores de 15 años;0
130; San Fernando de Henares;Hombre;De 15 a 19 años;1
130; San Fernando de Henares;Hombre;De 20 a 24 años;2
130; San Fernando de Henares;Hombre;De 25 a 29 años;34
130; San Fernando de Henares;Hombre;De 30 a 34 años;65
130; San Fernando de Henares;Hombre;De 35 a 39 años;48
130; San Fernando de Henares;Hombre;De 40 a 44 años;10
130; San Fernando de Henares;Hombre;De 45 a 49 años;0
130; San Fernando de Henares;Hombre;De 50 años y más;0
130; San Fernando de Henares;Mujer;Menores de 15 años;0
130; San Fernando de Henares;Mujer;De 15 a 19 años;1
130; San Fernando de Henares;Mujer;De 20 a 24 años;6
130; San Fernando de Henares;Mujer;De 25 a 29 años;33
130; San Fernando de Henares;Mujer;De 30 a 34 años;57
130; San Fernando de Henares;Mujer;De 35 a 39 años;42
130; San Fernando de Henares;Mujer;De 40 a 44 años;14
130; San Fernando de Henares;Mujer;De 45 a 49 años;1
130; San Fernando de Henares;Mujer;De 50 años y más;0
131; San Lorenzo de El Escorial;Hombre;Menores de 15 años;0
131; San Lorenzo de El Escorial;Hombre;De 15 a 19 años;1
131; San Lorenzo de El Escorial;Hombre;De 20 a 24 años;2
131; San Lorenzo de El Escorial;Hombre;De 25 a 29 años;7
131; San Lorenzo de El Escorial;Hombre;De 30 a 34 años;22
131; San Lorenzo de El Escorial;Hombre;De 35 a 39 años;38
131; San Lorenzo de El Escorial;Hombre;De 40 a 44 años;7
131; San Lorenzo de El Escorial;Hombre;De 45 a 49 años;0
131; San Lorenzo de El Escorial;Hombre;De 50 años y más;0
131; San Lorenzo de El Escorial;Mujer;Menores de 15 años;0
131; San Lorenzo de El Escorial;Mujer;De 15 a 19 años;1
131; San Lorenzo de El Escorial;Mujer;De 20 a 24 años;4
131; San Lorenzo de El Escorial;Mujer;De 25 a 29 años;11
131; San Lorenzo de El Escorial;Mujer;De 30 a 34 años;29
131; San Lorenzo de El Escorial;Mujer;De 35 a 39 años;20
131; San Lorenzo de El Escorial;Mujer;De 40 a 44 años;13
131; San Lorenzo de El Escorial;Mujer;De 45 a 49 años;1
131; San Lorenzo de El Escorial;Mujer;De 50 años y más;0
132; San Martín de la Vega;Hombre;Menores de 15 años;0
132; San Martín de la Vega;Hombre;De 15 a 19 años;0
132; San Martín de la Vega;Hombre;De 20 a 24 años;13
132; San Martín de la Vega;Hombre;De 25 a 29 años;16
132; San Martín de la Vega;Hombre;De 30 a 34 años;34
132; San Martín de la Vega;Hombre;De 35 a 39 años;33
132; San Martín de la Vega;Hombre;De 40 a 44 años;5
132; San Martín de la Vega;Hombre;De 45 a 49 años;0
132; San Martín de la Vega;Hombre;De 50 años y más;0
132; San Martín de la Vega;Mujer;Menores de 15 años;0
132; San Martín de la Vega;Mujer;De 15 a 19 años;1
132; San Martín de la Vega;Mujer;De 20 a 24 años;7
132; San Martín de la Vega;Mujer;De 25 a 29 años;20
132; San Martín de la Vega;Mujer;De 30 a 34 años;31
132; San Martín de la Vega;Mujer;De 35 a 39 años;22
132; San Martín de la Vega;Mujer;De 40 a 44 años;6
132; San Martín de la Vega;Mujer;De 45 a 49 años;1
132; San Martín de la Vega;Mujer;De 50 años y más;0
133; San Martín de Valdeiglesias;Hombre;Menores de 15 años;0
133; San Martín de Valdeiglesias;Hombre;De 15 a 19 años;1
133; San Martín de Valdeiglesias;Hombre;De 20 a 24 años;3
133; San Martín de Valdeiglesias;Hombre;De 25 a 29 años;3
133; San Martín de Valdeiglesias;Hombre;De 30 a 34 años;13
133; San Martín de Valdeiglesias;Hombre;De 35 a 39 años;10
133; San Martín de Valdeiglesias;Hombre;De 40 a 44 años;1
133; San Martín de Valdeiglesias;Hombre;De 45 a 49 años;0
133; San Martín de Valdeiglesias;Hombre;De 50 años y más;0
133; San Martín de Valdeiglesias;Mujer;Menores de 15 años;0
133; San Martín de Valdeiglesias;Mujer;De 15 a 19 años;0
133; San Martín de Valdeiglesias;Mujer;De 20 a 24 años;5
133; San Martín de Valdeiglesias;Mujer;De 25 a 29 años;9
133; San Martín de Valdeiglesias;Mujer;De 30 a 34 años;11
133; San Martín de Valdeiglesias;Mujer;De 35 a 39 años;8
133; San Martín de Valdeiglesias;Mujer;De 40 a 44 años;3
133; San Martín de Valdeiglesias;Mujer;De 45 a 49 años;0
133; San Martín de Valdeiglesias;Mujer;De 50 años y más;0
134; San Sebastián de los Reyes;Hombre;Menores de 15 años;0
134; San Sebastián de los Reyes;Hombre;De 15 a 19 años;4
134; San Sebastián de los Reyes;Hombre;De 20 a 24 años;15
134; San Sebastián de los Reyes;Hombre;De 25 a 29 años;49
134; San Sebastián de los Reyes;Hombre;De 30 a 34 años;170
134; San Sebastián de los Reyes;Hombre;De 35 a 39 años;190
134; San Sebastián de los Reyes;Hombre;De 40 a 44 años;36
134; San Sebastián de los Reyes;Hombre;De 45 a 49 años;0
134; San Sebastián de los Reyes;Hombre;De 50 años y más;1
134; San Sebastián de los Reyes;Mujer;Menores de 15 años;0
134; San Sebastián de los Reyes;Mujer;De 15 a 19 años;3
134; San Sebastián de los Reyes;Mujer;De 20 a 24 años;14
134; San Sebastián de los Reyes;Mujer;De 25 a 29 años;61
134; San Sebastián de los Reyes;Mujer;De 30 a 34 años;136
134; San Sebastián de los Reyes;Mujer;De 35 a 39 años;166
134; San Sebastián de los Reyes;Mujer;De 40 a 44 años;53
134; San Sebastián de los Reyes;Mujer;De 45 a 49 años;4
134; San Sebastián de los Reyes;Mujer;De 50 años y más;0
135; Santa María de la Alameda;Hombre;Menores de 15 años;0
135; Santa María de la Alameda;Hombre;De 15 a 19 años;0
135; Santa María de la Alameda;Hombre;De 20 a 24 años;0
135; Santa María de la Alameda;Hombre;De 25 a 29 años;1
135; Santa María de la Alameda;Hombre;De 30 a 34 años;1
135; Santa María de la Alameda;Hombre;De 35 a 39 años;0
135; Santa María de la Alameda;Hombre;De 40 a 44 años;0
135; Santa María de la Alameda;Hombre;De 45 a 49 años;0
135; Santa María de la Alameda;Hombre;De 50 años y más;0
135; Santa María de la Alameda;Mujer;Menores de 15 años;0
135; Santa María de la Alameda;Mujer;De 15 a 19 años;0
135; Santa María de la Alameda;Mujer;De 20 a 24 años;1
135; Santa María de la Alameda;Mujer;De 25 a 29 años;3
135; Santa María de la Alameda;Mujer;De 30 a 34 años;5
135; Santa María de la Alameda;Mujer;De 35 a 39 años;0
135; Santa María de la Alameda;Mujer;De 40 a 44 años;0
135; Santa María de la Alameda;Mujer;De 45 a 49 años;0
135; Santa María de la Alameda;Mujer;De 50 años y más;0
136; Santorcaz;Hombre;Menores de 15 años;0
136; Santorcaz;Hombre;De 15 a 19 años;0
136; Santorcaz;Hombre;De 20 a 24 años;0
136; Santorcaz;Hombre;De 25 a 29 años;0
136; Santorcaz;Hombre;De 30 a 34 años;1
136; Santorcaz;Hombre;De 35 a 39 años;0
136; Santorcaz;Hombre;De 40 a 44 años;0
136; Santorcaz;Hombre;De 45 a 49 años;0
136; Santorcaz;Hombre;De 50 años y más;0
136; Santorcaz;Mujer;Menores de 15 años;0
136; Santorcaz;Mujer;De 15 a 19 años;0
136; Santorcaz;Mujer;De 20 a 24 años;0
136; Santorcaz;Mujer;De 25 a 29 años;2
136; Santorcaz;Mujer;De 30 a 34 años;0
136; Santorcaz;Mujer;De 35 a 39 años;1
136; Santorcaz;Mujer;De 40 a 44 años;0
136; Santorcaz;Mujer;De 45 a 49 años;0
136; Santorcaz;Mujer;De 50 años y más;0
137; Santos de la Humosa (Los);Hombre;Menores de 15 años;0
137; Santos de la Humosa (Los);Hombre;De 15 a 19 años;0
137; Santos de la Humosa (Los);Hombre;De 20 a 24 años;1
137; Santos de la Humosa (Los);Hombre;De 25 a 29 años;6
137; Santos de la Humosa (Los);Hombre;De 30 a 34 años;6
137; Santos de la Humosa (Los);Hombre;De 35 a 39 años;4
137; Santos de la Humosa (Los);Hombre;De 40 a 44 años;1
137; Santos de la Humosa (Los);Hombre;De 45 a 49 años;1
137; Santos de la Humosa (Los);Hombre;De 50 años y más;0
137; Santos de la Humosa (Los);Mujer;Menores de 15 años;0
137; Santos de la Humosa (Los);Mujer;De 15 a 19 años;0
137; Santos de la Humosa (Los);Mujer;De 20 a 24 años;1
137; Santos de la Humosa (Los);Mujer;De 25 a 29 años;2
137; Santos de la Humosa (Los);Mujer;De 30 a 34 años;9
137; Santos de la Humosa (Los);Mujer;De 35 a 39 años;1
137; Santos de la Humosa (Los);Mujer;De 40 a 44 años;0
137; Santos de la Humosa (Los);Mujer;De 45 a 49 años;0
137; Santos de la Humosa (Los);Mujer;De 50 años y más;0
138; Serna del Monte (La);Hombre;Menores de 15 años;0
138; Serna del Monte (La);Hombre;De 15 a 19 años;0
138; Serna del Monte (La);Hombre;De 20 a 24 años;0
138; Serna del Monte (La);Hombre;De 25 a 29 años;0
138; Serna del Monte (La);Hombre;De 30 a 34 años;0
138; Serna del Monte (La);Hombre;De 35 a 39 años;0
138; Serna del Monte (La);Hombre;De 40 a 44 años;0
138; Serna del Monte (La);Hombre;De 45 a 49 años;0
138; Serna del Monte (La);Hombre;De 50 años y más;0
138; Serna del Monte (La);Mujer;Menores de 15 años;0
138; Serna del Monte (La);Mujer;De 15 a 19 años;0
138; Serna del Monte (La);Mujer;De 20 a 24 años;0
138; Serna del Monte (La);Mujer;De 25 a 29 años;0
138; Serna del Monte (La);Mujer;De 30 a 34 años;0
138; Serna del Monte (La);Mujer;De 35 a 39 años;0
138; Serna del Monte (La);Mujer;De 40 a 44 años;0
138; Serna del Monte (La);Mujer;De 45 a 49 años;0
138; Serna del Monte (La);Mujer;De 50 años y más;0
140; Serranillos del Valle;Hombre;Menores de 15 años;0
140; Serranillos del Valle;Hombre;De 15 a 19 años;0
140; Serranillos del Valle;Hombre;De 20 a 24 años;2
140; Serranillos del Valle;Hombre;De 25 a 29 años;4
140; Serranillos del Valle;Hombre;De 30 a 34 años;7
140; Serranillos del Valle;Hombre;De 35 a 39 años;7
140; Serranillos del Valle;Hombre;De 40 a 44 años;1
140; Serranillos del Valle;Hombre;De 45 a 49 años;0
140; Serranillos del Valle;Hombre;De 50 años y más;0
140; Serranillos del Valle;Mujer;Menores de 15 años;0
140; Serranillos del Valle;Mujer;De 15 a 19 años;1
140; Serranillos del Valle;Mujer;De 20 a 24 años;2
140; Serranillos del Valle;Mujer;De 25 a 29 años;2
140; Serranillos del Valle;Mujer;De 30 a 34 años;8
140; Serranillos del Valle;Mujer;De 35 a 39 años;3
140; Serranillos del Valle;Mujer;De 40 a 44 años;2
140; Serranillos del Valle;Mujer;De 45 a 49 años;0
140; Serranillos del Valle;Mujer;De 50 años y más;0
141; Sevilla la Nueva;Hombre;Menores de 15 años;0
141; Sevilla la Nueva;Hombre;De 15 a 19 años;0
141; Sevilla la Nueva;Hombre;De 20 a 24 años;5
141; Sevilla la Nueva;Hombre;De 25 a 29 años;3
141; Sevilla la Nueva;Hombre;De 30 a 34 años;15
141; Sevilla la Nueva;Hombre;De 35 a 39 años;16
141; Sevilla la Nueva;Hombre;De 40 a 44 años;5
141; Sevilla la Nueva;Hombre;De 45 a 49 años;0
141; Sevilla la Nueva;Hombre;De 50 años y más;0
141; Sevilla la Nueva;Mujer;Menores de 15 años;0
141; Sevilla la Nueva;Mujer;De 15 a 19 años;0
141; Sevilla la Nueva;Mujer;De 20 a 24 años;0
141; Sevilla la Nueva;Mujer;De 25 a 29 años;6
141; Sevilla la Nueva;Mujer;De 30 a 34 años;12
141; Sevilla la Nueva;Mujer;De 35 a 39 años;19
141; Sevilla la Nueva;Mujer;De 40 a 44 años;2
141; Sevilla la Nueva;Mujer;De 45 a 49 años;0
141; Sevilla la Nueva;Mujer;De 50 años y más;0
143; Somosierra;Hombre;Menores de 15 años;0
143; Somosierra;Hombre;De 15 a 19 años;0
143; Somosierra;Hombre;De 20 a 24 años;0
143; Somosierra;Hombre;De 25 a 29 años;0
143; Somosierra;Hombre;De 30 a 34 años;0
143; Somosierra;Hombre;De 35 a 39 años;0
143; Somosierra;Hombre;De 40 a 44 años;0
143; Somosierra;Hombre;De 45 a 49 años;0
143; Somosierra;Hombre;De 50 años y más;0
143; Somosierra;Mujer;Menores de 15 años;0
143; Somosierra;Mujer;De 15 a 19 años;0
143; Somosierra;Mujer;De 20 a 24 años;0
143; Somosierra;Mujer;De 25 a 29 años;0
143; Somosierra;Mujer;De 30 a 34 años;0
143; Somosierra;Mujer;De 35 a 39 años;0
143; Somosierra;Mujer;De 40 a 44 años;0
143; Somosierra;Mujer;De 45 a 49 años;0
143; Somosierra;Mujer;De 50 años y más;0
144; Soto del Real;Hombre;Menores de 15 años;0
144; Soto del Real;Hombre;De 15 a 19 años;0
144; Soto del Real;Hombre;De 20 a 24 años;1
144; Soto del Real;Hombre;De 25 a 29 años;3
144; Soto del Real;Hombre;De 30 a 34 años;4
144; Soto del Real;Hombre;De 35 a 39 años;11
144; Soto del Real;Hombre;De 40 a 44 años;5
144; Soto del Real;Hombre;De 45 a 49 años;1
144; Soto del Real;Hombre;De 50 años y más;0
145; Soto del Real;Mujer;Menores de 15 años;0
145; Soto del Real;Mujer;De 15 a 19 años;0
145; Soto del Real;Mujer;De 20 a 24 años;0
145; Soto del Real;Mujer;De 25 a 29 años;3
145; Soto del Real;Mujer;De 30 a 34 años;8
145; Soto del Real;Mujer;De 35 a 39 años;9
145; Soto del Real;Mujer;De 40 a 44 años;1
145; Soto del Real;Mujer;De 45 a 49 años;0
145; Soto del Real;Mujer;De 50 años y más;0
145; Talamanca de Jarama;Hombre;Menores de 15 años;0
145; Talamanca de Jarama;Hombre;De 15 a 19 años;0
145; Talamanca de Jarama;Hombre;De 20 a 24 años;1
145; Talamanca de Jarama;Hombre;De 25 a 29 años;5
145; Talamanca de Jarama;Hombre;De 30 a 34 años;8
145; Talamanca de Jarama;Hombre;De 35 a 39 años;4
145; Talamanca de Jarama;Hombre;De 40 a 44 años;2
145; Talamanca de Jarama;Hombre;De 45 a 49 años;0
145; Talamanca de Jarama;Hombre;De 50 años y más;0
145; Talamanca de Jarama;Mujer;Menores de 15 años;0
145; Talamanca de Jarama;Mujer;De 15 a 19 años;0
145; Talamanca de Jarama;Mujer;De 20 a 24 años;0
145; Talamanca de Jarama;Mujer;De 25 a 29 años;5
145; Talamanca de Jarama;Mujer;De 30 a 34 años;8
145; Talamanca de Jarama;Mujer;De 35 a 39 años;7
145; Talamanca de Jarama;Mujer;De 40 a 44 años;1
145; Talamanca de Jarama;Mujer;De 45 a 49 años;0
145; Talamanca de Jarama;Mujer;De 50 años y más;0
146; Tielmes;Hombre;Menores de 15 años;0
146; Tielmes;Hombre;De 15 a 19 años;0
146; Tielmes;Hombre;De 20 a 24 años;0
146; Tielmes;Hombre;De 25 a 29 años;4
146; Tielmes;Hombre;De 30 a 34 años;2
146; Tielmes;Hombre;De 35 a 39 años;2
146; Tielmes;Hombre;De 40 a 44 años;2
146; Tielmes;Hombre;De 45 a 49 años;0
146; Tielmes;Hombre;De 50 años y más;0
146; Tielmes;Mujer;Menores de 15 años;0
146; Tielmes;Mujer;De 15 a 19 años;0
146; Tielmes;Mujer;De 20 a 24 años;0
146; Tielmes;Mujer;De 25 a 29 años;1
146; Tielmes;Mujer;De 30 a 34 años;3
146; Tielmes;Mujer;De 35 a 39 años;4
146; Tielmes;Mujer;De 40 a 44 años;1
146; Tielmes;Mujer;De 45 a 49 años;0
146; Tielmes;Mujer;De 50 años y más;0
147; Titulcia;Hombre;Menores de 15 años;0
147; Titulcia;Hombre;De 15 a 19 años;0
147; Titulcia;Hombre;De 20 a 24 años;1
147; Titulcia;Hombre;De 25 a 29 años;0
147; Titulcia;Hombre;De 30 a 34 años;5
147; Titulcia;Hombre;De 35 a 39 años;0
147; Titulcia;Hombre;De 40 a 44 años;0
147; Titulcia;Hombre;De 45 a 49 años;0
147; Titulcia;Hombre;De 50 años y más;0
147; Titulcia;Mujer;Menores de 15 años;0
147; Titulcia;Mujer;De 15 a 19 años;0
147; Titulcia;Mujer;De 20 a 24 años;0
147; Titulcia;Mujer;De 25 a 29 años;1
147; Titulcia;Mujer;De 30 a 34 años;6
147; Titulcia;Mujer;De 35 a 39 años;3
147; Titulcia;Mujer;De 40 a 44 años;0
147; Titulcia;Mujer;De 45 a 49 años;0
147; Titulcia;Mujer;De 50 años y más;0
148; Torrejón de Ardoz;Hombre;Menores de 15 años;0
148; Torrejón de Ardoz;Hombre;De 15 a 19 años;9
148; Torrejón de Ardoz;Hombre;De 20 a 24 años;42
148; Torrejón de Ardoz;Hombre;De 25 a 29 años;133
148; Torrejón de Ardoz;Hombre;De 30 a 34 años;245
148; Torrejón de Ardoz;Hombre;De 35 a 39 años;223
148; Torrejón de Ardoz;Hombre;De 40 a 44 años;70
148; Torrejón de Ardoz;Hombre;De 45 a 49 años;7
148; Torrejón de Ardoz;Hombre;De 50 años y más;0
148; Torrejón de Ardoz;Mujer;Menores de 15 años;0
148; Torrejón de Ardoz;Mujer;De 15 a 19 años;7
148; Torrejón de Ardoz;Mujer;De 20 a 24 años;35
148; Torrejón de Ardoz;Mujer;De 25 a 29 años;135
148; Torrejón de Ardoz;Mujer;De 30 a 34 años;217
148; Torrejón de Ardoz;Mujer;De 35 a 39 años;232
148; Torrejón de Ardoz;Mujer;De 40 a 44 años;58
148; Torrejón de Ardoz;Mujer;De 45 a 49 años;6
148; Torrejón de Ardoz;Mujer;De 50 años y más;0
149; Torrejón de la Calzada;Hombre;Menores de 15 años;0
149; Torrejón de la Calzada;Hombre;De 15 a 19 años;0
149; Torrejón de la Calzada;Hombre;De 20 a 24 años;1
149; Torrejón de la Calzada;Hombre;De 25 a 29 años;10
149; Torrejón de la Calzada;Hombre;De 30 a 34 años;16
149; Torrejón de la Calzada;Hombre;De 35 a 39 años;12
149; Torrejón de la Calzada;Hombre;De 40 a 44 años;3
149; Torrejón de la Calzada;Hombre;De 45 a 49 años;1
149; Torrejón de la Calzada;Hombre;De 50 años y más;0
149; Torrejón de la Calzada;Mujer;Menores de 15 años;0
149; Torrejón de la Calzada;Mujer;De 15 a 19 años;0
149; Torrejón de la Calzada;Mujer;De 20 a 24 años;3
149; Torrejón de la Calzada;Mujer;De 25 a 29 años;9
149; Torrejón de la Calzada;Mujer;De 30 a 34 años;22
149; Torrejón de la Calzada;Mujer;De 35 a 39 años;17
149; Torrejón de la Calzada;Mujer;De 40 a 44 años;4
149; Torrejón de la Calzada;Mujer;De 45 a 49 años;0
149; Torrejón de la Calzada;Mujer;De 50 años y más;0
148; Torrejón de Velasco;Hombre;Menores de 15 años;0
148; Torrejón de Velasco;Hombre;De 15 a 19 años;0
148; Torrejón de Velasco;Hombre;De 20 a 24 años;1
148; Torrejón de Velasco;Hombre;De 25 a 29 años;2
148; Torrejón de Velasco;Hombre;De 30 a 34 años;8
148; Torrejón de Velasco;Hombre;De 35 a 39 años;2
148; Torrejón de Velasco;Hombre;De 40 a 44 años;1
148; Torrejón de Velasco;Hombre;De 45 a 49 años;0
148; Torrejón de Velasco;Hombre;De 50 años y más;0
148; Torrejón de Velasco;Mujer;Menores de 15 años;0
148; Torrejón de Velasco;Mujer;De 15 a 19 años;0
148; Torrejón de Velasco;Mujer;De 20 a 24 años;2
148; Torrejón de Velasco;Mujer;De 25 a 29 años;2
148; Torrejón de Velasco;Mujer;De 30 a 34 años;5
148; Torrejón de Velasco;Mujer;De 35 a 39 años;7
148; Torrejón de Velasco;Mujer;De 40 a 44 años;1
148; Torrejón de Velasco;Mujer;De 45 a 49 años;2
148; Torrejón de Velasco;Mujer;De 50 años y más;0
141; Torrelaguna;Hombre;Menores de 15 años;0
141; Torrelaguna;Hombre;De 15 a 19 años;0
141; Torrelaguna;Hombre;De 20 a 24 años;2
141; Torrelaguna;Hombre;De 25 a 29 años;3
141; Torrelaguna;Hombre;De 30 a 34 años;3
141; Torrelaguna;Hombre;De 35 a 39 años;3
141; Torrelaguna;Hombre;De 40 a 44 años;3
141; Torrelaguna;Hombre;De 45 a 49 años;0
141; Torrelaguna;Hombre;De 50 años y más;0
141; Torrelaguna;Mujer;Menores de 15 años;0
141; Torrelaguna;Mujer;De 15 a 19 años;0
141; Torrelaguna;Mujer;De 20 a 24 años;1
141; Torrelaguna;Mujer;De 25 a 29 años;3
141; Torrelaguna;Mujer;De 30 a 34 años;9
141; Torrelaguna;Mujer;De 35 a 39 años;3
141; Torrelaguna;Mujer;De 40 a 44 años;3
141; Torrelaguna;Mujer;De 45 a 49 años;0
141; Torrelaguna;Mujer;De 50 años y más;0
152; Torrelodones;Hombre;Menores de 15 años;0
152; Torrelodones;Hombre;De 15 a 19 años;1
152; Torrelodones;Hombre;De 20 a 24 años;3
152; Torrelodones;Hombre;De 25 a 29 años;6
152; Torrelodones;Hombre;De 30 a 34 años;31
152; Torrelodones;Hombre;De 35 a 39 años;33
152; Torrelodones;Hombre;De 40 a 44 años;15
152; Torrelodones;Hombre;De 45 a 49 años;2
152; Torrelodones;Hombre;De 50 años y más;0
152; Torrelodones;Mujer;Menores de 15 años;0
152; Torrelodones;Mujer;De 15 a 19 años;0
152; Torrelodones;Mujer;De 20 a 24 años;3
152; Torrelodones;Mujer;De 25 a 29 años;4
152; Torrelodones;Mujer;De 30 a 34 años;19
152; Torrelodones;Mujer;De 35 a 39 años;28
152; Torrelodones;Mujer;De 40 a 44 años;12
152; Torrelodones;Mujer;De 45 a 49 años;2
152; Torrelodones;Mujer;De 50 años y más;0
153; Torremocha de Jarama;Hombre;Menores de 15 años;0
153; Torremocha de Jarama;Hombre;De 15 a 19 años;0
153; Torremocha de Jarama;Hombre;De 20 a 24 años;0
153; Torremocha de Jarama;Hombre;De 25 a 29 años;0
153; Torremocha de Jarama;Hombre;De 30 a 34 años;3
153; Torremocha de Jarama;Hombre;De 35 a 39 años;0
153; Torremocha de Jarama;Hombre;De 40 a 44 años;2
153; Torremocha de Jarama;Hombre;De 45 a 49 años;0
153; Torremocha de Jarama;Hombre;De 50 años y más;0
153; Torremocha de Jarama;Mujer;Menores de 15 años;0
153; Torremocha de Jarama;Mujer;De 15 a 19 años;0
153; Torremocha de Jarama;Mujer;De 20 a 24 años;0
153; Torremocha de Jarama;Mujer;De 25 a 29 años;0
153; Torremocha de Jarama;Mujer;De 30 a 34 años;1
153; Torremocha de Jarama;Mujer;De 35 a 39 años;0
153; Torremocha de Jarama;Mujer;De 40 a 44 años;0
153; Torremocha de Jarama;Mujer;De 45 a 49 años;0
153; Torremocha de Jarama;Mujer;De 50 años y más;0
154; Torres de la Alameda;Hombre;Menores de 15 años;0
